60166,07/09/2020,,Bahrain,2021-04-02 15:13:53,31528.0,103.0,26520.0
66128,07/17/2020,,Panama,2021-04-02 15:13:53,51408.0,1038.0,26520.0
243096,03/08/2021,Pernambuco,Brazil,2021-04-02 15:13:53,308657.0,11207.0,265200.0
243860,03/09/2021,Pernambuco,Brazil,2021-04-02 15:13:53,309976.0,11224.0,265200.0
190299,12/29/2020,Manipur,India,2021-04-02 15:13:53,28096.0,353.0,26521.0
215711,01/31/2021,Tyumen Oblast,Russia,2021-04-02 15:13:53,28229.0,246.0,26521.0
226833,02/15/2021,Haryana,India,2021-04-02 15:13:53,269154.0,3039.0,265212.0
255397,03/24/2021,Smolensk Oblast,Russia,2021-04-02 15:13:53,27800.0,734.0,26524.0
71033,07/23/2020,Paraiba,Brazil,2021-04-02 15:13:53,73104.0,1618.0,26525.0
172914,12/06/2020,Rivne Oblast,Ukraine,2021-04-02 15:13:53,33508.0,413.0,26526.0
243686,03/09/2021,Kaliningrad Oblast,Russia,2021-04-02 15:13:53,29010.0,280.0,26527.0
208452,01/22/2021,Espirito Santo,Brazil,2021-04-02 15:13:53,283849.0,5633.0,265274.0
209216,01/23/2021,Espirito Santo,Brazil,2021-04-02 15:13:53,284841.0,5658.0,265274.0
285190,05/02/2021,Sindh,Pakistan,2021-05-03 04:20:39,285626.0,4667.0,265276.0
94162,08/23/2020,Punjab,India,2021-04-02 15:13:53,41779.0,1086.0,26528.0
280398,04/26/2021,Lazio,Italy,2021-04-27 04:20:52,319462.0,7554.0,265285.0
132332,10/13/2020,West Bengal,India,2021-04-02 15:13:53,302020.0,5744.0,265288.0
28211,05/22/2020,New South Wales,Australia,2021-04-02 15:13:53,3086.0,48.0,2653.0
28666,05/23/2020,New South Wales,Australia,2021-04-02 15:13:53,3087.0,48.0,2653.0
83008,08/08/2020,Saarland,Germany,2021-04-02 15:13:53,2913.0,174.0,2653.0
140768,10/25/2020,Arauca,Colombia,2021-04-02 15:13:53,2976.0,88.0,2653.0
172465,12/06/2020,,Togo,2021-04-02 15:13:53,3095.0,65.0,2653.0
239326,03/03/2021,San Andres y Providencia,Colombia,2021-04-02 15:13:53,2709.0,45.0,2653.0
240090,03/04/2021,San Andres y Providencia,Colombia,2021-04-02 15:13:53,2709.0,45.0,2653.0
263636,04/04/2021,Mie,Japan,2021-04-05 04:20:35,2842.0,71.0,2653.0
39069,06/10/2020,,Singapore,2021-04-02 15:13:53,38965.0,25.0,26532.0
180557,12/16/2020,Saratov Oblast,Russia,2021-04-02 15:13:53,31300.0,328.0,26533.0
173676,12/07/2020,Rivne Oblast,Ukraine,2021-04-02 15:13:53,33714.0,416.0,26534.0
107468,09/10/2020,Metropolitana,Chile,2021-04-02 15:13:53,278713.0,8791.0,265343.0
186311,12/24/2020,Cordoba,Colombia,2021-04-02 15:13:53,29326.0,1673.0,26535.0
65831,07/16/2020,Piemonte,Italy,2021-04-02 15:13:53,31522.0,4118.0,26536.0
212838,01/28/2021,,Nepal,2021-04-02 15:13:53,270588.0,2020.0,265365.0
173740,12/07/2020,Telangana,India,2021-04-02 15:13:53,274540.0,1477.0,265367.0
251188,03/19/2021,Cauca,Colombia,2021-04-02 15:13:53,27785.0,766.0,26537.0
241343,03/06/2021,Gujarat,India,2021-04-02 15:13:53,272811.0,4414.0,265372.0
254440,03/23/2021,Madhya Pradesh,India,2021-04-02 15:13:53,278577.0,3912.0,265373.0
259044,03/29/2021,Mecklenburg-Vorpommern,Germany,2021-04-02 15:13:53,29990.0,851.0,26538.0
227597,02/16/2021,Haryana,India,2021-04-02 15:13:53,269240.0,3040.0,265381.0
140800,10/25/2020,Biobio,Chile,2021-04-02 15:13:53,28406.0,448.0,26539.0
