90896,08/19/2020,Dagestan Republic,Russia,2021-04-02 15:13:53,10210.0,474.0,9130.0
109667,09/13/2020,Liguria,Italy,2021-04-02 15:13:53,11852.0,1579.0,9130.0
140814,10/25/2020,Caldas,Colombia,2021-04-02 15:13:53,11387.0,238.0,9130.0
191073,12/30/2020,Mecklenburg-Vorpommern,Germany,2021-04-02 15:13:53,12013.0,171.0,9130.0
191835,12/31/2020,Mecklenburg-Vorpommern,Germany,2021-04-02 15:13:53,12171.0,172.0,9130.0
206260,01/19/2021,Karnataka,India,2021-04-02 15:13:53,933077.0,12181.0,913012.0
78687,08/03/2020,,Argentina,2021-04-02 15:13:53,206743.0,3813.0,91302.0
47718,06/22/2020,,Armenia,2021-04-02 15:13:53,20588.0,360.0,9131.0
107642,09/10/2020,Stavropol Krai,Russia,2021-04-02 15:13:53,13258.0,260.0,9131.0
63374,07/13/2020,Delhi,India,2021-04-02 15:13:53,113740.0,3411.0,91312.0
243786,03/09/2021,Moscow,Russia,2021-04-02 15:13:53,992882.0,15496.0,913173.0
86364,08/13/2020,Berlin,Germany,2021-04-02 15:13:53,10106.0,224.0,9132.0
91306,08/19/2020,Uttarakhand,India,2021-04-02 15:13:53,13225.0,178.0,9132.0
108797,09/12/2020,French Guiana,France,2021-04-02 15:13:53,9521.0,63.0,9132.0
109542,09/13/2020,French Guiana,France,2021-04-02 15:13:53,9521.0,63.0,9132.0
121836,09/29/2020,Tula Oblast,Russia,2021-04-02 15:13:53,10127.0,370.0,9132.0
173127,12/07/2020,,Gabon,2021-04-02 15:13:53,9278.0,60.0,9132.0
173889,12/08/2020,,Gabon,2021-04-02 15:13:53,9278.0,60.0,9132.0
191032,12/30/2020,Ladakh,India,2021-04-02 15:13:53,9447.0,127.0,9132.0
191794,12/31/2020,Ladakh,India,2021-04-02 15:13:53,9447.0,127.0,9132.0
283253,04/30/2021,Brandenburg,Germany,2021-05-01 04:20:47,102347.0,3570.0,91320.0
87700,08/15/2020,,Indonesia,2021-04-02 15:13:53,137468.0,6071.0,91321.0
280032,04/26/2021,,Iraq,2021-04-27 04:20:52,1037858.0,15303.0,913211.0
127246,10/07/2020,,Oman,2021-04-02 15:13:53,103465.0,1000.0,91329.0
99583,08/31/2020,,Congo (Kinshasa),2021-04-02 15:13:53,10097.0,258.0,9133.0
173610,12/07/2020,Novgorod Oblast,Russia,2021-04-02 15:13:53,13279.0,89.0,9133.0
