4331,03/09/2020,Tianjin,Mainland China,2020-03-09T10:13:06,136.0,3.0,130.0
12405,04/06/2020,,Croatia,4/6/20 9:37,1222.0,16.0,130.0
12931,04/07/2020,Liaoning,Mainland China,2020-04-07 23:11:31,144.0,2.0,130.0
14983,04/14/2020,,Cameroon,2020-04-14 23:41:11,848.0,14.0,130.0
15076,04/14/2020,,Oman,2020-04-14 23:41:11,813.0,4.0,130.0
16334,04/18/2020,,Kyrgyzstan,2020-04-18 22:40:18,506.0,5.0,130.0
21441,05/04/2020,,Brunei,2020-05-05 02:32:34,138.0,1.0,130.0
21546,05/04/2020,,Paraguay,2020-05-05 02:32:34,415.0,10.0,130.0
22206,05/06/2020,,Rwanda,2021-04-02 15:13:53,268.0,0.0,130.0
22759,05/08/2020,,Congo (Kinshasa),2021-04-02 15:13:53,937.0,39.0,130.0
23085,05/09/2020,,Congo (Kinshasa),2021-04-02 15:13:53,937.0,39.0,130.0
23841,05/11/2020,,San Marino,2021-04-02 15:13:53,628.0,41.0,130.0
24504,05/13/2020,,Somalia,2021-04-02 15:13:53,1219.0,52.0,130.0
31181,05/29/2020,,Burma,2021-04-02 15:13:53,207.0,6.0,130.0
31738,05/30/2020,,Burma,2021-04-02 15:13:53,224.0,6.0,130.0
42098,06/14/2020,Caldas,Colombia,2021-04-02 15:13:53,191.0,8.0,130.0
42830,06/15/2020,Caldas,Colombia,2021-04-02 15:13:53,200.0,8.0,130.0
43562,06/16/2020,Caldas,Colombia,2021-04-02 15:13:53,200.0,8.0,130.0
44294,06/17/2020,Caldas,Colombia,2021-04-02 15:13:53,205.0,8.0,130.0
44348,06/17/2020,Donetsk Oblast,Ukraine,2021-04-02 15:13:53,338.0,8.0,130.0
44388,06/17/2020,Gunma,Japan,2021-04-02 15:13:53,151.0,19.0,130.0
45120,06/18/2020,Gunma,Japan,2021-04-02 15:13:53,151.0,19.0,130.0
45852,06/19/2020,Gunma,Japan,2021-04-02 15:13:53,151.0,19.0,130.0
46584,06/20/2020,Gunma,Japan,2021-04-02 15:13:53,151.0,19.0,130.0
47316,06/21/2020,Gunma,Japan,2021-04-02 15:13:53,151.0,19.0,130.0
48048,06/22/2020,Gunma,Japan,2021-04-02 15:13:53,151.0,19.0,130.0
48780,06/23/2020,Gunma,Japan,2021-04-02 15:13:53,151.0,19.0,130.0
49512,06/24/2020,Gunma,Japan,2021-04-02 15:13:53,152.0,19.0,130.0
50244,06/25/2020,Gunma,Japan,2021-04-02 15:13:53,152.0,19.0,130.0
50976,06/26/2020,Gunma,Japan,2021-04-02 15:13:53,152.0,19.0,130.0
51708,06/27/2020,Gunma,Japan,2021-04-02 15:13:53,152.0,19.0,130.0
52131,06/28/2020,,Cambodia,2021-04-02 15:13:53,141.0,0.0,130.0
52863,06/29/2020,,Cambodia,2021-04-02 15:13:53,141.0,0.0,130.0
53595,06/30/2020,,Cambodia,2021-04-02 15:13:53,141.0,0.0,130.0
54573,07/01/2020,Chukotka Autonomous Okrug,Russia,2021-04-02 15:13:53,138.0,1.0,130.0
