Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Tanzania,480,16,167
4,2021,Tanzania,509,21,183
1,2020,Thailand,14,0,7
1,2020,Thailand,19,0,8
2,2020,Thailand,19,0,8
2,2020,Thailand,19,0,9
2,2020,Thailand,19,0,9
3,2020,Thailand,1651,10,342
