Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,New Zealand,2613,26,2564
3,2020,Nicaragua,5,1,0
4,2020,Nicaragua,13,3,7
4,2021,Nicaragua,6898,182,4225
3,2020,Niger,27,3,0
4,2020,Niger,713,32,435
4,2021,Niger,5226,191,4851
3,2020,Nigeria,135,2,8
