Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Holy See,10,0,2
4,2021,Holy See,27,0,15
3,2020,Honduras,141,7,3
4,2020,Honduras,738,66,73
4,2021,Honduras,211076,5261,78517
1,2020,Hong Kong,10,0,0
1,2020,Hong Kong,12,0,0
3,2020,Hong Kong,714,4,128
