Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Austria,616739,10179,582575
3,2020,Azerbaijan,298,5,26
4,2020,Azerbaijan,1766,23,1267
4,2021,Azerbaijan,317913,4490,287298
3,2020,Bahamas,14,0,1
4,2020,Bahamas,80,11,23
4,2021,Bahamas,10349,198,9421
3,2020,Bahrain,567,4,295
