Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Diamond Princess,712,13,645
4,2021,Diamond Princess,712,13,699
3,2020,Djibouti,30,0,0
4,2020,Djibouti,1077,2,599
4,2021,Djibouti,11026,143,10646
3,2020,Dominica,12,0,0
4,2020,Dominica,16,0,13
4,2021,Dominica,174,0,172
