Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Ghana,92562,779,90196
3,2020,Greece,1314,49,52
4,2020,Greece,2576,139,577
4,2021,Greece,342908,10315,93764
3,2020,Grenada,9,0,0
4,2020,Grenada,20,0,13
4,2021,Grenada,160,1,158
