Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Yemen,6294,1222,2731
3,2020,Zambia,35,0,0
4,2020,Zambia,97,3,54
4,2021,Zambia,91533,1250,89852
3,2020,Zimbabwe,8,1,0
4,2020,Zimbabwe,32,4,5
4,2021,Zimbabwe,38235,1567,35594
