Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Eritrea,39,0,19
4,2021,Eritrea,3671,10,3492
3,2020,Estonia,745,4,26
4,2020,Estonia,1666,50,236
4,2021,Estonia,121657,1158,110599
3,2020,Eswatini,9,0,0
4,2020,Eswatini,91,1,10
4,2021,Eswatini,18458,671,17743
