Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Malta,169,0,2
4,2020,Malta,463,4,339
4,2021,Malta,30276,413,29493
4,2021,Marshall Islands,4,0,4
3,2020,Mauritania,6,1,2
4,2020,Mauritania,8,1,6
4,2021,Mauritania,18377,455,17669
