Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Sri Lanka,649,7,136
4,2021,Sri Lanka,106484,661,95445
3,2020,Sudan,7,2,1
4,2020,Sudan,375,28,32
4,2021,Sudan,33944,2349,26795
3,2020,Suriname,9,0,0
4,2020,Suriname,10,1,8
4,2021,Suriname,10286,201,9289
