Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Mozambique,69864,814,64541
3,2020,Namibia,11,0,2
4,2020,Namibia,16,0,8
4,2021,Namibia,48177,638,45909
1,2020,Nepal,1,0,0
1,2020,Nepal,1,0,0
2,2020,Nepal,1,0,0
2,2020,Nepal,1,0,0
