Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Philippines,8212,558,1023
4,2021,Philippines,1028738,17145,942239
3,2020,Poland,2311,33,7
4,2020,Poland,12640,624,3025
