Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Kenya,59,1,1
4,2020,Kenya,384,15,129
4,2021,Kenya,158821,2707,108124
3,2020,Kosovo,112,1,6
4,2020,Kosovo,510,12,93
4,2021,Kosovo,103638,2134,91211
3,2020,Kuwait,289,0,73
