Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Kuwait,3740,24,1389
4,2021,Kuwait,272562,1554,255817
3,2020,Kyrgyzstan,107,0,3
4,2020,Kyrgyzstan,729,8,437
4,2021,Kyrgyzstan,94944,1598,88923
3,2020,Laos,9,0,0
4,2020,Laos,19,0,7
4,2021,Laos,672,0,50
