Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Liberia,141,16,45
4,2021,Liberia,2099,85,1949
3,2020,Libya,10,0,1
4,2020,Libya,61,2,18
4,2021,Libya,177072,3023,162672
3,2020,Liechtenstein,68,0,0
4,2020,Liechtenstein,82,1,55
4,2021,Liechtenstein,2921,57,2781
