Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,MS Zaandam,9,2,7
1,2020,Macau,7,0,0
1,2020,Macau,7,0,0
2,2020,Macau,7,0,0
3,2020,Macau,41,0,10
4,2020,Macau,45,0,34
4,2021,Macau,49,0,49
3,2020,Madagascar,57,0,0
