Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,France,5547670,103525,304042
4,2021,France,19099,100,9995
4,2021,France,18755,141,4842
4,2021,France,13770,211,2242
4,2021,France,10491,70,98
4,2021,France,20055,170,2964
4,2021,France,124,0,58
4,2021,France,20381,148,18659
4,2021,France,974,1,462
4,2021,France,25,0,25
4,2021,France,1745,12,1399
4,2021,France,444,7,44
