Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,UK,91,0,29
4,2021,UK,2382,27,1805
4,2021,UK,194,1,189
4,2021,UK,542,2,522
4,2021,UK,4055,86,3956
4,2021,UK,3856836,112149,0
4,2021,UK,63,0,62
4,2021,UK,4283,94,4185
4,2021,UK,1587,29,1545
4,2021,UK,20,1,19
4,2021,UK,120087,2144,0
4,2021,UK,4,0,4
4,2021,UK,225861,7659,0
4,2021,UK,2386,17,2342
4,2021,UK,0,0,0
4,2021,UK,211458,5550,0
