Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Belize,18,2,9
4,2021,Belize,12646,323,12208
3,2020,Benin,9,0,1
4,2020,Benin,64,1,33
4,2021,Benin,7821,99,7580
3,2020,Bhutan,4,0,0
