Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Afghanistan,175,4,5
4,2020,Afghanistan,1940,61,252
4,2021,Afghanistan,59576,2618,53103
3,2020,Albania,243,15,52
4,2020,Albania,766,30,455
4,2021,Albania,130977,2389,108606
3,2020,Algeria,716,44,46
4,2020,Algeria,3848,444,1702
