Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
2,2020,Nepal,1,0,0
3,2020,Nepal,5,0,1
4,2020,Nepal,57,0,16
4,2021,Nepal,317530,3246,280167
3,2020,Netherlands,12595,1039,250
3,2020,Netherlands,55,0,1
3,2020,Netherlands,11,1,2
3,2020,Netherlands,6,0,0
