Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Romania,11978,693,3569
4,2021,Romania,1053629,27971,985827
1,2020,Russia,2,0,0
2,2020,Russia,2,0,0
2,2020,Russia,2,0,0
2,2020,Russia,2,0,0
2,2020,Russia,2,0,0
2,2020,Russia,2,0,0
