Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Hong Kong,1037,4,830
4,2021,Hong Kong,11770,209,11404
3,2020,Hungary,492,16,37
4,2020,Hungary,2727,300,536
4,2021,Hungary,776983,27358,503697
3,2020,Iceland,1135,2,198
4,2020,Iceland,1797,10,1656
4,2021,Iceland,6466,29,6246
