Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Guinea-Bissau,3733,67,3300
3,2020,Guyana,12,2,0
4,2020,Guyana,78,8,18
4,2021,Guyana,13106,295,11110
3,2020,Haiti,15,0,1
4,2020,Haiti,76,6,8
4,2021,Haiti,13017,254,12143
3,2020,Holy See,6,0,0
