Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Poland,2785353,67073,2483780
3,2020,Portugal,7443,160,43
4,2020,Portugal,24505,973,1470
4,2021,Portugal,836033,16974,795326
3,2020,Qatar,781,2,62
4,2020,Qatar,12564,10,1243
4,2021,Qatar,204976,450,187951
3,2020,Romania,2245,82,220
