Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Dominican Republic,1109,51,5
4,2020,Dominican Republic,6652,293,1228
4,2021,Dominican Republic,266214,3471,224746
3,2020,Ecuador,2240,75,54
4,2020,Ecuador,24675,883,1557
4,2021,Ecuador,380689,18552,318598
3,2020,Egypt,710,46,157
4,2020,Egypt,5268,380,1335
