Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Ethiopia,26,0,2
4,2020,Ethiopia,130,3,58
4,2021,Ethiopia,256418,3658,197916
3,2020,Fiji,5,0,0
4,2020,Fiji,18,0,12
4,2021,Fiji,116,2,65
1,2020,Finland,1,0,0
1,2020,Finland,1,0,0
