Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Panama,1181,30,9
4,2020,Panama,6378,178,527
4,2021,Panama,364218,6227,354094
3,2020,Papua New Guinea,1,0,0
