Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Trinidad and Tobago,87,3,1
4,2020,Trinidad and Tobago,116,8,71
4,2021,Trinidad and Tobago,10498,165,8420
3,2020,Tunisia,394,10,3
4,2020,Tunisia,980,40,294
4,2021,Tunisia,307215,10641,258190
3,2020,Turkey,13531,214,243
4,2020,Turkey,117589,3081,44040
