Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
1,2020,Australia,4,0,2
1,2020,Australia,2,0,0
1,2020,Australia,3,0,0
1,2020,Australia,4,0,2
1,2020,Australia,3,0,0
1,2020,Australia,2,0,0
3,2020,Australia,80,1,3
3,2020,Australia,2032,8,4
3,2020,Australia,17,0,0
3,2020,Australia,743,2,8
3,2020,Australia,337,0,6
3,2020,Australia,69,1,5
3,2020,Australia,917,4,291
3,2020,Australia,364,2,41
