Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
2,2020,Finland,1,0,0
2,2020,Finland,1,0,0
2,2020,Finland,1,0,0
3,2020,Finland,1418,17,10
4,2020,Finland,4906,206,2800
4,2021,Finland,86613,913,46000
1,2020,France,5,0,0
1,2020,France,5,0,0
