Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Switzerland,658143,10625,317600
3,2020,Syria,10,2,0
4,2020,Syria,43,3,21
4,2021,Syria,22631,1583,16661
1,2020,Taiwan,9,0,0
1,2020,Taiwan,10,0,0
