Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Thailand,2947,54,2665
4,2021,Thailand,63570,188,26873
3,2020,Timor-Leste,1,0,0
4,2020,Timor-Leste,24,0,6
4,2021,Timor-Leste,2190,3,1067
3,2020,Togo,34,1,10
4,2020,Togo,109,7,64
4,2021,Togo,12931,123,11045
