Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Guatemala,38,1,12
4,2020,Guatemala,557,16,62
4,2021,Guatemala,226247,7500,201621
3,2020,Guinea,22,0,0
4,2020,Guinea,1351,7,313
4,2021,Guinea,22215,144,19670
3,2020,Guinea-Bissau,8,0,0
4,2020,Guinea-Bissau,205,1,19
