Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Gabon,276,3,67
4,2021,Gabon,22818,138,19390
3,2020,Gambia,4,1,0
4,2020,Gambia,10,1,8
4,2021,Gambia,5887,174,5341
3,2020,Georgia,110,0,21
