Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Monaco,52,1,2
4,2020,Monaco,95,4,58
4,2021,Monaco,2452,32,2358
3,2020,Mongolia,12,0,2
4,2020,Mongolia,38,0,10
4,2021,Mongolia,35979,110,19642
