Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Montenegro,109,2,0
4,2020,Montenegro,322,7,203
4,2021,Montenegro,97257,1492,93369
3,2020,Morocco,617,36,24
4,2020,Morocco,4321,168,928
4,2021,Morocco,510886,9020,497105
3,2020,Mozambique,8,0,0
4,2020,Mozambique,76,0,12
