Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
3,2020,Bulgaria,399,8,17
4,2020,Bulgaria,1447,64,243
4,2021,Bulgaria,403728,16368,338312
3,2020,Burkina Faso,261,14,32
4,2020,Burkina Faso,641,43,498
