Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Bahrain,2921,8,1455
4,2021,Bahrain,175752,639,164904
3,2020,Bangladesh,51,5,25
4,2020,Bangladesh,7103,163,150
4,2021,Bangladesh,756955,11393,677101
3,2020,Barbados,34,0,0
4,2020,Barbados,80,7,39
4,2021,Barbados,3838,44,3759
