Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Nigeria,1728,51,307
4,2021,Nigeria,165055,2063,155041
3,2020,North Macedonia,329,9,12
4,2020,North Macedonia,1442,73,627
4,2021,North Macedonia,152002,4818,132171
3,2020,Norway,4641,39,13
4,2020,Norway,7710,207,32
4,2021,Norway,112541,754,17998
