Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2020,Cambodia,122,0,119
4,2021,Cambodia,12641,91,4986
3,2020,Cameroon,193,6,5
4,2020,Cameroon,1832,61,934
4,2021,Cameroon,72250,1107,35261
1,2020,Canada,2,0,0
1,2020,Canada,1,0,0
1,2020,Canada,2,0,0
1,2020,Canada,1,0,0
