Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Ivory Coast,45998,286,45498
3,2020,Jamaica,36,1,2
4,2020,Jamaica,396,7,29
4,2021,Jamaica,45414,770,20945
1,2020,Japan,11,0,1
1,2020,Japan,15,0,1
