Month_As_Number,Year,Country,Confirmed,Deaths,Recovered
4,2021,Burkina Faso,13309,157,13031
3,2020,Burma,15,1,0
4,2020,Burma,150,6,27
4,2021,Burma,142800,3209,131958
3,2020,Burundi,2,0,0
4,2020,Burundi,11,1,4
4,2021,Burundi,3985,6,773
3,2020,Cabo Verde,6,1,0
